experiment,analysis,intercept,logit,hdi95
HH,underweighting,-0.42283885361723483,0.03411777934905638,1
HH,underweighting,-0.07310305343548121,0.30146110222577915,1
HH,underweighting,0.2197320011591071,0.13549579847601967,1
HH,underweighting,0.10731078002558346,0.17344360060531872,1
HH,underweighting,0.16238913158376567,0.27160498934759103,1
HH,underweighting,0.3640689493967255,0.6810165671443047,0
HH,underweighting,0.29710223728438956,-0.07331157479897464,1
HH,underweighting,0.3013160927855812,-0.2776667211774546,0
HH,underweighting,0.43788926353049584,-0.12694635856332603,1
HH,underweighting,0.14631605392339572,0.009640559527574095,1
HH,underweighting,-0.23656064780925407,0.3622408855759573,1
HH,underweighting,-0.3360859226833996,0.27612880038816945,1
HH,underweighting,-0.2116418335963583,0.10026809641943403,1
HH,underweighting,-0.3969051622996368,-0.06482371677761362,1
HH,underweighting,-0.05166934169027509,0.2738700812910781,1
HH,underweighting,-0.24143421723772565,0.02126771298556401,1
HH,underweighting,-0.18536219561254713,0.16734387330143388,1
HH,underweighting,-0.0637465315424975,0.01283239847372414,1
HH,underweighting,0.15124269165172421,0.1419655462123652,1
HH,underweighting,-0.0213829913910587,0.17555240786322496,1
HH,underweighting,-0.20571652309578056,0.21177946529055705,1
HH,underweighting,0.11772112412858404,0.026684003654168818,1
HH,underweighting,-0.3529471599365294,0.2826805002539821,1
HH,underweighting,0.3018898462748267,0.6580752802023817,0
HH,underweighting,-0.25333496095461,0.08052153519967208,1
HH,underweighting,-0.02835419863404793,0.49151440007344116,1
HH,underweighting,-0.11400429525655198,0.11637746350377806,1
HH,underweighting,-0.123832488368158,0.41749525651809977,1
HH,underweighting,-0.14566248409070806,0.02576261140027215,1
HH,underweighting,-0.10913199147572328,0.25201876573971593,1
HH,underweighting,-0.03100223013181866,0.4025012341004463,1
HH,underweighting,-0.24416810744035322,0.30278395283270043,1
HH,underweighting,-0.4467984185260571,0.2576757210949173,1
HH,underweighting,-0.4945021595475673,0.15322634021419806,1
HH,underweighting,-0.2850775588631895,-0.12118553018895568,1
HH,underweighting,-0.10509776338921976,-0.1855300477525135,1
HH,underweighting,0.2233366793452757,0.565779230016514,1
HH,underweighting,0.181577185755192,0.435642398586662,1
HH,underweighting,0.046343678839880754,0.002259973450556935,1
HH,underweighting,0.368733401799386,0.21290324538193653,1
HH,underweighting,0.31246207352641664,0.452442506406898,1
HH,underweighting,0.4589129958280042,0.24043590611037466,1
HH,underweighting,-0.09989743596109858,0.05526583044189082,1
HH,underweighting,0.1747633554414346,0.04438644789926549,1
HH,underweighting,-0.060080183815748846,0.22024220735350333,1
HH,underweighting,-0.07074532410487712,-0.033511770235138114,1
HH,underweighting,0.2609479818036961,0.13292234850737514,1
HH,underweighting,0.07487010115752571,-0.4158283089680798,0
HH,underweighting,0.25252353366910674,-0.3000181564112283,0
HH,underweighting,0.12115542027959865,0.4778686617146671,1
HH,underweighting,-0.04176777160360269,0.18139004683563054,1
HH,underweighting,0.19025863172518923,0.04128095066735359,1
HH,underweighting,0.2149612415820652,0.2261045832031839,1
HH,underweighting,0.2017487985565899,0.2159245455239295,1
HH,underweighting,0.09715083812129034,0.3200546145910618,1
HH,underweighting,0.3012094731245791,0.1699008271093044,1
HH,underweighting,0.05381011633928722,0.09787016426520508,1
HH,underweighting,0.31871438876007324,0.2893927876082118,1
HH,underweighting,0.10196742379832757,0.3707311732588587,1
HH,underweighting,0.20072549749319793,0.033130603717530155,1
HH,underweighting,0.09885691059490002,0.20607346585216918,1
HH,underweighting,-0.01631235101481547,0.6798237081746791,0
HH,underweighting,-0.018124731681583607,0.4272471108111461,1
HH,underweighting,-0.18860915277029874,0.27076329733783144,1
HH,underweighting,0.48515371475741415,0.16787924427057613,1
HH,underweighting,0.35012234774420115,0.6131116694707526,1
HH,underweighting,0.18112596963445948,0.20202540585324116,1
HH,underweighting,0.23179799157780887,0.5273767204556475,1
HH,underweighting,0.0863542422284069,0.4275657760815635,1
HH,underweighting,-0.009786130668231705,0.4661847428249152,1
HH,underweighting,0.1157431005609191,0.3338975309685485,1
HH,underweighting,-0.2376782120751142,0.011888031873796317,1
HH,underweighting,0.04769827395624904,0.2632165726240144,1
HH,underweighting,-0.26796358889589766,-0.10306086220827121,1
HH,underweighting,-0.07428734735984006,0.6207333403408174,1
HH,underweighting,0.32840084677123865,0.11937285074050996,1
HH,underweighting,0.20809521682289564,0.2658326680910595,1
HH,underweighting,0.009602644915630199,0.11085470282250999,1
HH,underweighting,0.05372141286687787,0.11535867785274942,1
HH,underweighting,-0.014488425719489006,0.21020745096111898,1
HH,underweighting,-0.1377875419572579,0.02096737142150064,1
HH,underweighting,-0.19595849087137515,-0.004530039157671525,1
HH,underweighting,-0.11048653440250689,0.38373427556710576,1
HH,underweighting,0.08753150486308449,0.04896879461588738,1
HH,underweighting,0.11559529238689062,-0.10418843937573974,1
HH,underweighting,0.043539093262722095,-0.07741830055449371,1
HH,underweighting,0.09641584256503706,0.07177136210535585,1
HH,underweighting,-0.050137959029650646,-0.1281095792734838,1
HH,underweighting,-0.4210843531410205,0.19543998980130498,1
HH,underweighting,0.1308274432779869,0.01619672351627207,1
HH,underweighting,0.15001296429032424,0.018597341195906655,1
HH,underweighting,-0.03366915328324861,0.050789664351300605,1
HH,underweighting,-0.0726809071563084,-0.027993511968690068,1
HH,underweighting,0.20418939828898422,0.17138118303261304,1
HH,underweighting,0.21213000747727287,0.4031794403370267,1
HH,underweighting,0.6127325927652714,0.3487009115078219,1
HH,underweighting,0.8265437366097392,0.8626360063606832,0
HH,underweighting,0.31051563949423594,0.14723957830615025,1
HH,underweighting,0.024571176324192427,0.18392623584360415,1
HH,underweighting,-0.08163330874472355,-0.12520491728473018,1
HH,underweighting,0.5058067868907911,0.3005570440923018,1
HH,underweighting,0.2750677982700798,-0.04556777989865359,1
HH,underweighting,0.1325534574939035,0.07379778467658028,1
HH,underweighting,0.10529305189782445,0.12871477907986173,1
HH,underweighting,0.014702583495426962,0.008408384083662852,1
HH,underweighting,0.1473786664040735,-0.02520346982283582,1
HH,underweighting,-0.2927626742774126,0.2192261650642574,1
HH,underweighting,0.023110173664313765,0.187503506420881,1
HH,underweighting,0.048574891085767694,0.24965828550694158,1
HH,underweighting,-0.16546727962471397,0.10942836587202352,1
HH,underweighting,0.0853960010427678,0.09742223189877346,1
HH,underweighting,-0.1514439894435467,0.08604238507933208,1
HH,underweighting,-0.3266015984962203,-0.35316672330629806,0
HH,underweighting,-0.12861536890386696,0.2734262694685258,1
HH,underweighting,0.07185155840486399,-0.03231222972801896,1
HH,underweighting,-0.2899853252565052,-0.054639362261328345,1
HH,underweighting,-0.07665728478376617,0.1410188828945877,1
HH,underweighting,-0.14770124447879127,0.38599700331748,1
HH,underweighting,-0.04981778643732373,0.1570253678069332,1
HH,underweighting,-0.15467522749937468,0.05443169268505249,1
HH,underweighting,-0.46758468938628645,0.7733147646032272,0
HH,underweighting,-0.43072934654948736,0.9087374125083041,0
HH,underweighting,-0.4030418587654004,0.8885545787500416,0
HH,underweighting,-0.17285519415886302,0.5996058640401791,1
HH,underweighting,-0.01840506446124879,0.3865785371918054,1
HH,underweighting,0.019626200025076927,0.24625942063906572,1
HH,underweighting,-0.41236097144417305,0.06822759292051114,1
HH,underweighting,-0.4300393324411133,0.07291519368639178,1
HH,underweighting,-0.005939282404366328,0.04678327781348797,1
HH,underweighting,0.10000853872531794,0.15033237354014664,1
HH,underweighting,-0.12106199032523203,0.26171563333241216,1
HH,underweighting,-0.15764424011119915,0.3535599965094088,1
HH,underweighting,0.14218871027047103,-0.03602935137127592,1
HH,underweighting,0.05038381334630593,0.17880529744551554,1
HH,underweighting,-0.17010261703147778,0.028759278907810094,1
HH,underweighting,-0.20659596266250266,0.3252880201711151,1
HH,underweighting,0.09401367281326299,0.3736353034548893,1
HH,underweighting,-0.286128092589246,-0.09078128543793863,1
HH,underweighting,-0.49811724023065096,0.06119212731530939,1
HH,underweighting,-0.12976696100212307,0.18613356694102523,1
HH,underweighting,-0.18835918179528374,0.35771245359888354,1
HH,underweighting,-0.3169938580056048,-0.002526868689929516,1
HH,underweighting,-0.1239118564250947,0.31791371195543017,1
HH,underweighting,-0.3230695891566784,-0.19993185263211632,1
HH,underweighting,-0.1531803017082819,-0.036051915085704364,1
HH,underweighting,-0.15868818149629726,-0.14439162547126294,1
HH,underweighting,-0.22760196801966456,0.21438670244122005,1
HH,underweighting,-0.33004045934092036,0.10067695260017342,1
HH,underweighting,-0.0012742826634960377,0.2680974045932946,1
HH,underweighting,-0.33039112369737095,0.32946167358995077,1
HH,underweighting,-7.899819276964911e-4,0.004409002555171851,1
HH,underweighting,-0.10533433419341917,0.1030039077035008,1
HH,underweighting,-0.35469791068772816,0.3027964700876431,1
HH,underweighting,-0.28442579504481497,0.2526383620735411,1
HH,underweighting,-0.00901080738459306,0.22351018689378832,1
HH,underweighting,-0.1986659251521183,-1.2249793570169636e-4,1
HH,underweighting,0.13718009504185744,-0.11382824219645217,1
HH,underweighting,0.0937724843614585,0.05930082888000658,1
HH,underweighting,0.2925245570903075,-0.07718359529079438,1
HH,underweighting,0.2033216886989605,-0.026668109993759053,1
HH,underweighting,-0.1449542922530358,0.05107514539917841,1
HH,underweighting,-0.13702714197250684,0.1672909985513938,1
HH,underweighting,0.024064811826757564,0.42537716269966525,1
HH,underweighting,-0.13253936635102648,0.17864145037262275,1
HH,underweighting,-0.2154928724247599,0.38150832956654146,1
HH,underweighting,-0.03049249913317591,0.14769864014001308,1
HH,underweighting,-0.16024359843082955,0.3254222964477213,1
HH,underweighting,-0.15659572415875142,0.03693711305354309,1
HH,underweighting,0.3814165375858046,0.3530915033739543,1
HH,underweighting,0.25184691395911474,0.04227775958708783,1
HH,underweighting,0.27194309142274786,0.1270989639084437,1
HH,underweighting,-0.5243206085856704,0.16337977628767908,1
HH,underweighting,-0.30248026258598254,0.09223066130347737,1
HH,underweighting,-0.09380648975041303,-0.22257871749124708,1
HH,underweighting,0.007815223360664194,-0.4030542348842055,0
HH,underweighting,0.22047759658007796,0.19328378960660753,1
HH,underweighting,0.1304399646133282,0.42530047933477677,1
HH,underweighting,-0.28373336537287036,-0.16596300287056648,1
HH,underweighting,-0.355497217268457,0.3015139940369086,1
HH,underweighting,-0.07090774912501649,-0.13386385668774003,1
HH,underweighting,-0.09552750671040504,0.10687129898833087,1
HH,underweighting,0.10206038177901701,0.47842522734503484,1
HH,underweighting,0.15220751366133958,-0.1422311898907277,1
HH,underweighting,0.25011177210139707,0.2688161993017052,1
HH,underweighting,0.10638276109903629,-0.08727950386982639,1
HH,underweighting,-0.24986918101864689,0.46326897752527635,1
HH,underweighting,-0.19489935914966053,0.276878274297684,1
HH,underweighting,-0.10413165614842229,0.07464285377929011,1
HH,underweighting,0.006417658581267846,0.28107974049707696,1
HH,underweighting,-0.18355224351993576,0.060433131492094165,1
HH,underweighting,-0.23553478534975988,0.09252551139174055,1
HH,underweighting,-0.004753830692859198,0.027947926331926377,1
HH,underweighting,0.19336840469630787,0.18087846852690243,1
HH,underweighting,0.02308184721234414,0.17382007602299301,1
HH,underweighting,-0.004382116809989965,0.1321079197443499,1
HH,underweighting,-0.13327080773619837,0.27674318115721475,1
HH,underweighting,0.08903184673525218,0.33471529985490467,1
HH,underweighting,-0.2611013191010606,0.2429707960288922,1
HH,underweighting,0.020620108538966554,0.1696047912403977,1
HH,underweighting,-0.39766269051654407,0.5611679866501786,1
HH,underweighting,-0.1077009986968991,0.21823952197024074,1
HH,underweighting,0.06489198775576835,0.17572920041226706,1
HH,underweighting,-0.024484154212188056,0.16264248785101434,1
HH,underweighting,0.1545026494186477,0.13498434109544433,1
HH,underweighting,0.17631721224816746,0.025490878852897976,1
HH,underweighting,-0.17250785898346938,0.13667716730340992,1
HH,underweighting,-0.2651714972533315,-0.13429978045515983,1
HH,underweighting,-0.09609292572551276,0.20354925930565998,1
HH,underweighting,4.932496044360737e-4,0.1565182271084723,1
HH,underweighting,0.37136017332812055,0.556599517367349,1
HH,underweighting,0.06771638837883494,-0.12956091879525525,1
HH,underweighting,0.04123927260236643,-0.34573730115324036,0
HH,underweighting,0.09556861579206229,0.17649838194841316,1
HH,underweighting,-0.09113787751697205,0.31225854021237287,1
HH,underweighting,-0.2501631875094911,-0.0922088694211217,1
HH,underweighting,0.05530534131467793,-0.027758453427253728,1
HH,underweighting,0.05733103912164642,0.1140480354316758,1
HH,underweighting,0.012175247262886149,0.08086679409881177,1
HH,underweighting,0.06852240276060077,0.14631345420466563,1
HH,underweighting,0.050068057100309774,0.490141982236338,1
HH,underweighting,-0.18641398374240623,-0.18663117325837958,1
HH,underweighting,-0.2410556391168076,0.4302179101627359,1
HH,underweighting,-0.22488715225235542,-0.0033272303771791625,1
HH,underweighting,-0.5926954833963682,0.17660269227145847,1
HH,underweighting,-0.5613513853202571,0.3828816387109784,1
HH,underweighting,-0.18517692897541757,-0.0390023746399249,1
HH,underweighting,-0.20177184238724444,0.12736209345475985,1
HH,underweighting,-0.166701144737824,0.08029634230075358,1
HH,underweighting,-0.19837575786426512,0.042119548595346515,1
HH,underweighting,-0.22724113939285637,0.2855080866560754,1
HH,underweighting,0.03906353158008531,-0.050805372648467434,1
HH,underweighting,0.11818060252126598,0.30532255664267377,1
HH,underweighting,-0.12125203761374864,0.04423494834070623,1
HH,underweighting,0.04708412391772061,0.17874479029030296,1
HH,underweighting,-0.383279266831792,0.2346432726551411,1
HH,underweighting,-0.1982287508721343,0.12590834260933176,1
HH,underweighting,-0.046109347267316005,0.5142056432516463,1
HH,underweighting,0.12232813278131176,0.6229519755310562,1
HH,underweighting,0.018001049557172615,0.7318616457150039,0
HH,underweighting,-0.3302889078870447,0.5128735623962769,1
HH,underweighting,-0.2878591940872782,0.7101914499932196,0
HH,underweighting,0.04018361042095714,0.06630922245097348,1
HH,underweighting,0.1952120524820199,0.21659745552982093,1
HH,underweighting,-0.1481928497790188,0.12978119931533033,1
HH,underweighting,-0.16198989497514715,0.24013321793965037,1
HH,underweighting,0.15369394766294273,0.17557291631395944,1
HH,underweighting,0.23682355114724024,-0.1119131833261795,1
HH,underweighting,-0.13313848380988275,0.006371151250972473,1
HH,underweighting,-0.21331361545620564,0.5815131194431707,1
HH,underweighting,-0.3334871738429085,0.18027824640220322,1
HH,underweighting,-0.18711902974577563,0.2581579548542929,1
HH,underweighting,-0.16942884848289738,0.06060923013952526,1
HH,underweighting,-0.14540441551891087,0.17980401967143642,1
HH,underweighting,-0.03616644655189512,-0.07899530015815708,1
HH,underweighting,-0.2685064056179073,0.34903591632769776,1
HH,underweighting,-0.1155834403115395,0.1996708850172084,1
HH,underweighting,-0.48490420910498144,0.11729788542349025,1
HH,underweighting,-0.18888817405158823,-0.12636143864058727,1
HH,underweighting,-0.14756246439461032,0.4974437453804763,1
HH,underweighting,-0.16008135516204702,0.3613571562070873,1
HH,underweighting,-0.11282625761348164,0.30478127133747634,1
HH,underweighting,-0.26434056500723296,0.32691811530080794,1
HH,underweighting,0.03576669883348918,0.11308341360509142,1
HH,underweighting,-0.01996017113322685,0.18083829340088955,1
HH,underweighting,0.3554350007182945,0.2305615476002404,1
HH,underweighting,0.17544052192347775,0.4298575838756141,1
HH,underweighting,0.0763061662514958,0.20303830839247503,1
HH,underweighting,0.018177472581810284,-0.03622117654243578,1
HH,underweighting,-0.0011951542369423186,0.2003421996092232,1
HH,underweighting,0.1745576657582878,0.21991419675295426,1
HH,underweighting,0.10850952805211267,-0.0012946378106660082,1
HH,underweighting,-0.12890235431932762,0.05478516692258977,1
HH,underweighting,-0.15155874966717722,0.073913731354421,1
HH,underweighting,-0.0920205499749059,0.34582480145397476,1
HH,underweighting,-0.05314771394328919,0.23503535345440396,1
HH,underweighting,-0.2430659309048948,-0.0165780804526865,1
HH,underweighting,-0.23612842586285854,0.07432395252798776,1
HH,underweighting,0.1287717972091283,0.3722513334295075,1
HH,underweighting,-0.21424254082925523,0.34542431231361337,1
HH,underweighting,-0.042079953931847505,0.05327742539094261,1
HH,underweighting,0.1413597276101214,0.40970606620374317,1
HH,underweighting,0.12527145478354057,0.10682160238950346,1
HH,underweighting,0.10693579138252995,-0.01721588070684046,1
HH,underweighting,0.19712372764283556,-0.0810725545424199,1
HH,underweighting,-0.21081759112146878,0.0276297404134165,1
HH,underweighting,-0.27143869908007784,0.13936070462243785,1
HH,underweighting,-0.0517029123134263,0.23964942638071748,1
HH,underweighting,-0.16406595289146386,-0.32692787425991715,0
HH,underweighting,-0.010842282390457194,0.4732914183235115,1
HH,underweighting,-0.1337498275227214,-0.41239427336091583,0
HH,underweighting,-0.0670280881566854,-0.05588388336211475,1
HH,underweighting,-0.03660765118142555,0.03625739413488344,1
HH,underweighting,0.05759518300273263,0.08409158992001604,1
HH,underweighting,0.09019846159593117,-0.27864212080078016,0
HH,underweighting,0.01662222078395174,-0.13122701316999824,1
HH,underweighting,0.05443791143499175,0.43589093007418417,1
HH,underweighting,-0.0033029471032840017,0.2985678637325941,1
HH,underweighting,-0.09829904642982706,0.3343291185003361,1
HH,underweighting,-0.16582779573937675,0.43385278773421376,1
HH,underweighting,0.04665177846563736,0.29578613771621926,1
HH,underweighting,-0.09329689494084281,0.284721092484386,1
HH,underweighting,-0.10019285157396109,0.15283815135592146,1
HH,underweighting,0.15370850353410648,0.42116961762246735,1
HH,underweighting,-0.03830978554316906,0.2563848039918443,1
HH,underweighting,-0.07113772280114676,0.41317708118039564,1
HH,underweighting,-0.08587242710069826,0.46992544989616125,1
HH,underweighting,-0.05274698484408764,0.262335287804642,1
HH,underweighting,0.08438092388198079,-0.08972474652397741,1
HH,underweighting,0.14393999198877994,0.04550427446201802,1
HH,underweighting,-0.052138156921675775,0.09625002481138718,1
HH,underweighting,-0.13126781515500033,0.16034172964662022,1
HH,underweighting,-0.05342898629442043,0.17229829246838468,1
HH,underweighting,0.16356363411763986,0.17770925308033164,1
HH,underweighting,0.23792035449538593,0.4222380405820757,1
HH,underweighting,0.4646964498250001,0.2035843799254391,1
HH,underweighting,0.05095869943694392,0.10469726180406926,1
HH,underweighting,-0.070483625854681,0.14953664470751726,1
HH,underweighting,0.26877712063142367,0.1067404627629045,1
HH,underweighting,-0.04794953055796877,0.373086886538758,1
HH,underweighting,-0.11501013205353039,0.2870023653535984,1
HH,underweighting,-0.15773636828558507,0.11987671656299846,1
HH,underweighting,0.47787530824838,-0.1666946851978553,1
HH,underweighting,0.24089699644184417,0.4745139720819111,1
HH,underweighting,0.2008345128957715,0.4429435060981123,1
HH,underweighting,0.10463493466510469,0.20767936663294817,1
HH,underweighting,-0.05240627502498923,0.3389272574473785,1
HH,underweighting,-0.09978155102898374,0.1852628995978283,1
HH,underweighting,0.020761996102667424,0.3561208032417362,1
HH,underweighting,0.31136573987902544,0.12378264400205972,1
HH,underweighting,-0.06758101592993777,0.5042699843777985,1
HH,underweighting,-0.21642462122360226,0.12989623860911229,1
HH,underweighting,-0.14344722351402192,-0.07004537689361273,1
HH,underweighting,-0.20383358971485158,-0.13318086345921962,1
HH,underweighting,-7.531431431566873e-5,0.15374544465322984,1
HH,underweighting,-0.02012547864563757,0.04495730574982066,1
HH,underweighting,-0.09280650787329688,0.3611047370323533,1
HH,underweighting,0.09074406835990426,0.09523187858853743,1
HH,underweighting,-0.04471077484622354,0.042739392945839345,1
HH,underweighting,-0.04362789958520333,0.32792829411841196,1
HH,underweighting,0.24774908416856306,0.17358257971273328,1
HH,underweighting,0.17439533033053592,0.10609300892164973,1
HH,underweighting,-0.17546058845892082,-0.007414226104473763,1
HH,underweighting,-0.31011072565223285,0.16837772776636745,1
HH,underweighting,-0.2678895309498035,0.32315706499109625,1
HH,underweighting,-0.1101071901676006,0.30048316849291756,1
HH,underweighting,0.013763731504083044,0.322486395381587,1
HH,underweighting,-0.24235052022613737,0.4738325624101167,1
HH,underweighting,-0.08964756681855954,0.10147298571392846,1
HH,underweighting,-0.21961226476103052,0.18709822864867778,1
HH,underweighting,-0.10530102473506217,-0.22414246636273266,1
HH,underweighting,0.17250308680987567,0.44229717599694507,1
HH,underweighting,0.2680539030814835,0.007305344357470973,1
HH,underweighting,-0.038114677371983444,0.38107727703176697,1
HH,underweighting,-0.10462644698966578,-0.08276595357764238,1
HH,underweighting,0.12981512304454193,0.18531648515688612,1
HH,underweighting,0.1873593246628086,-0.1929809057155196,1
HH,underweighting,0.3245426372882158,0.767582157571622,0
HH,underweighting,0.14435794318939696,-0.02729727670491348,1
HH,underweighting,0.2602121162371208,0.3166978672074513,1
HH,underweighting,-0.01254119615642232,0.2565696136786008,1
HH,underweighting,0.14027972620534002,0.24901781298016173,1
HH,underweighting,0.12422075788789919,0.029430676799296996,1
HH,underweighting,0.09247017134325591,0.14101247947075907,1
HH,underweighting,0.13607312256718015,0.07000341395027708,1
HH,underweighting,0.02423647734144168,-0.1530368661151745,1
HH,underweighting,0.04905329572173876,0.3832175824489768,1
HH,underweighting,-0.057735764818762914,0.4000749764495447,1
HH,underweighting,-0.04452791275080546,-0.004906238264902832,1
HH,underweighting,0.02472550935633112,0.24154730852237416,1
HH,underweighting,-0.006869194000951698,-0.25114747059811393,0
HH,underweighting,0.08483740979668514,0.3057413300270669,1
HH,underweighting,-0.00709919153299012,0.4231794203921333,1
HH,underweighting,0.2320871851739845,-0.040074042593351705,1
HH,underweighting,0.19087084796306686,0.4716096012126896,1
HH,underweighting,-0.11695848461583594,-0.1833217651530478,1
HH,underweighting,-0.0059861995531828435,0.4844419442766195,1
HH,underweighting,0.11387415224637026,0.2024270603428534,1
HH,underweighting,-0.44469615898183656,0.06976219334195258,1
HH,underweighting,0.17102511757666986,0.021977586782961103,1
HH,underweighting,-0.09780868900656339,0.26675206723289707,1
HH,underweighting,-0.01971943567414137,0.30969381796316414,1
HH,underweighting,0.16015938323829815,0.014569132872697335,1
HH,underweighting,0.0747300057994558,0.08151930617725957,1
HH,underweighting,0.05587239746924798,1.354090406097793,0
HH,underweighting,0.20209653715245646,0.3670116389637584,1
HH,underweighting,0.18907101799429396,0.2574037989129328,1
HH,underweighting,0.17346729856584867,0.3504763593813456,1
HH,underweighting,-0.05420631658456811,-0.0045430501938899135,1
HH,underweighting,-0.2217897295011552,0.09121752604390002,1
HH,underweighting,-0.30220712176124853,0.12770391467408237,1
HH,underweighting,0.04240247625786517,0.15253346432424936,1
HH,underweighting,-0.19450320961224657,0.2506954642794749,1
HH,underweighting,0.08150493109872853,-0.03214703359809161,1
HH,underweighting,-0.03179586701399119,0.034602467741027064,1
HH,underweighting,-0.015202017889633932,0.273861342085001,1
HH,underweighting,0.09365055436636771,0.015207622728656608,1
HH,underweighting,-0.039814389785486154,0.24795981935281636,1
HH,underweighting,0.03269511726321087,0.18096675069172205,1
HH,underweighting,-0.006731949572071468,0.18321278247366718,1
HH,underweighting,0.11717808729048866,0.2421849073081317,1
HH,underweighting,0.13495629227453076,-0.3752247222695623,0
HH,underweighting,0.45778068552793844,-0.15752826177145884,1
HH,underweighting,-0.04070123666832124,-0.07394557137711827,1
HH,underweighting,-0.1607662501023588,0.5632267151521366,1
HH,underweighting,-0.0110698590406946,0.12190161909064734,1
HH,underweighting,-0.050548198185099744,-0.03851886773989651,1
HH,underweighting,0.23008353129231332,0.08796684479269952,1
HH,underweighting,-0.0028818409254975845,0.042890003307665854,1
HH,underweighting,0.15760698149793023,0.11528229056544609,1
HH,underweighting,0.032911586793517036,0.003889959928955106,1
HH,underweighting,0.29029207609283736,-0.08108675676594598,1
HH,underweighting,0.045750894483829754,0.23177281701445868,1
HH,underweighting,-0.15431602356132623,-0.02052101742494051,1
HH,underweighting,-0.020913344663760852,-0.19560853571543022,1
HH,underweighting,-0.13330060682337072,0.0408589375567501,1
HH,underweighting,-0.015334532780021577,0.5429712902046175,1
HH,underweighting,-0.11032748385825437,0.047479210961584514,1
HH,underweighting,0.1369555178242443,0.18343420598255372,1
HH,underweighting,0.11783972945424015,0.10357787236994036,1
HH,underweighting,0.25796585356523055,0.05924132488474449,1
HH,underweighting,0.15963781557139406,0.11337338378665814,1
HH,underweighting,0.14687984434892262,0.10220304968538754,1
HH,underweighting,0.06852533959283807,-0.09176155127206136,1
HH,underweighting,0.1082202710276543,-0.13591355163331584,1
HH,underweighting,0.1377742437885441,0.11708414114600219,1
HH,underweighting,-0.17141591218005262,0.2228393380784432,1
HH,underweighting,-0.26533330343802647,-0.007130383686488878,1
HH,underweighting,0.0026516038974033593,-0.24440918418561192,0
HH,underweighting,-0.11724536403277144,0.4841637415489006,1
HH,underweighting,-0.10284089026622999,0.0864845719509215,1
HH,underweighting,0.08549317775050136,0.01530913911102131,1
HH,underweighting,-0.14930241143931935,0.13996087614493163,1
HH,underweighting,0.016987323238479193,-0.028197979132927802,1
HH,underweighting,-0.2711809910122875,0.5207634036850481,1
HH,underweighting,0.09044340061827427,0.04147264211020114,1
HH,underweighting,0.1440326026011779,0.32609442286873525,1
HH,underweighting,-0.13874415294666403,0.06931792924844406,1
HH,underweighting,-0.0903554220479266,0.4743101782612632,1
HH,underweighting,0.23016931193012663,0.19292548843581458,1
HH,underweighting,-0.040013016775413635,0.18869944125609536,1
HH,underweighting,0.1374504297381025,0.10048159832191603,1
HH,underweighting,0.039237483756140515,0.11499950252393092,1
HH,underweighting,-0.09627699948285412,0.07819726670209182,1
HH,underweighting,0.057507960606750355,0.09691570654113024,1
HH,underweighting,-0.08501074760514556,0.29073029405180373,1
HH,underweighting,0.056607012385562545,-0.009703174699732173,1
HH,underweighting,-0.13632947568949053,0.16178362081188882,1
HH,underweighting,-0.1475595216064307,0.14270262635634667,1
HH,underweighting,0.11146864146577319,0.009188045319600756,1
HH,underweighting,0.20775750504626694,0.2710284155825382,1
HH,underweighting,0.46091505929023097,0.39669608327997047,1
HH,underweighting,0.3033033369657106,0.329506722541116,1
HH,underweighting,0.37753436487483016,0.28629941534927855,1
HH,underweighting,0.46585814527114433,-0.022765700433558907,1
HH,underweighting,0.4929921535549819,-0.2825403737418509,0
HH,underweighting,-0.0484102051659084,0.0504804450069288,1
HH,underweighting,-0.3280409457421568,0.16700370853483232,1
HH,underweighting,-0.3130285477385257,0.045805883988057745,1
HH,underweighting,0.21693383360538326,-0.07240038807194676,1
HH,underweighting,0.17749567910975442,0.19715387658917097,1
HH,underweighting,0.20586111503404825,0.18887459520700128,1
HH,underweighting,0.3408697815116162,0.16885583480679492,1
HH,underweighting,0.30617464952409956,0.06740540053241759,1
HH,underweighting,-0.014236150307286507,0.020533066457960363,1
HH,underweighting,-0.22270500212106026,0.10882810132518736,1
HH,underweighting,0.018311481713607778,0.2392923443125015,1
HH,underweighting,-0.3322851866200578,0.40195278086999936,1
HH,underweighting,-0.4315956071834366,0.036435678360845915,1
HH,underweighting,-0.11548861620070183,0.20341712316438904,1
HH,underweighting,0.08662705041599247,-0.010791256451020996,1
HH,underweighting,0.11818511631322487,0.22588606037730416,1
HH,underweighting,-0.02772809750424404,-6.917181604646325e-5,1
HH,underweighting,-0.11211088334257494,0.13051856179451202,1
HH,underweighting,-0.18228419427251286,0.39995070470921396,1
HH,underweighting,0.047411700133316456,0.003421545332535601,1
HH,underweighting,-0.0298998760867354,0.03787703308726564,1
HH,underweighting,-0.11088389017782384,0.057448439044599196,1
HH,underweighting,-0.12484990468115427,-0.18060751301636233,1
HH,underweighting,0.09241376382804314,0.41390643225312473,1
HH,underweighting,-0.11740117862846798,0.2862706830685265,1
HH,underweighting,0.14578451874230486,0.3618169191618101,1
HH,underweighting,0.15405223379388194,0.5934879077842855,1
HH,underweighting,-0.04889227023991901,0.027280718590971427,1
HH,underweighting,-0.2547910193576089,0.32974308981709816,1
HH,underweighting,0.06192994976342565,0.16890250038821647,1
HH,underweighting,0.059173473816629484,0.47886717737784407,1
